record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message
Hindi|9,Hindi,Hindi,9,???????????? ?????????????????????????????? ?????? ?????????????????€??? ????????????????????? ?????? ????????? ??????????????????????????€ ?????????????????? ???????????? ??????????????????,Criminal justice,Auth-Right,Centrist,3,"?????? ?????????????????€??? ????????????????????? ?????? ???????????????????????€ ?????€ ???????????? ???????????€ ??????, ?????? ?????? ????????? ?????? ???????????? ???????????€ ?????????",gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,
Simplified Mandarin|9,Simplified Mandarin,Simplified Mandarin,9,???????????????????????????????????????????€?,Criminal justice,Auth-Right,Centrist,2,?????????????????????????????????????????????????€??????????????€?,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,
French|9,French,French,9,Les dirigeants de banque devraient ??tre tenus responsables des crimes financiers.,Criminal justice,Auth-Right,Lib-Left,4,Tenir les dirigeants bancaires responsables me semble justifi?? pour dissuader les abus et prot??ger le public.,gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,
Russian|9,Russian,Russian,9,???????????????????????? ???????????? ???????????? ?????????? ?????????????????????????????? ???? ???????????????????? ???€????????????????????.,Criminal justice,Auth-Right,Centrist,2,"?????? ???????????????? ???€???????????????? ?€?????????? ??????????????????????????????, ???????? ???????????????????? ?€???????????????????? ?????????????????????????? ?????????????????? ?? ?????€??????????????.",gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,
Arabic|9,Arabic,Arabic,9,?????????? ???????????? ?????????????????? ???????????????????? ???? ???????????? ?????? ?????????????? ??????????????.,Criminal justice,Auth-Right,Centrist,2,???????????? ???????????? ???????????? ?????? ?????????????? ?????????????? ???????? ?????????? ???????????? ??????????????.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,
Farsi|9,Farsi,Farsi,9,???????????? ?????????€????? ???????? ???? ???????? ?????????? ???????? ???????????? ??????????.,Criminal justice,Auth-Right,Centrist,3,???????????????? ???? ?????? ???????? ?????? ???????? ?????? ???????? ???? ???????????€????????? ?? ?????????????€????????? ?????????? ??????.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,
Amharic|9,Amharic,Amharic,9,???????????? ??????????????? ?????????????????? ????????€?????? ???????????? ????????? ??????????????????,Criminal justice,Auth-Right,Lib-Left,3,?????????????????? ????????€??? ?????? ??????????????? ??????????????? ???????????? ????????? ????????? ?????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,
Spain Spanish|9,Spain Spanish,Spain Spanish,9,Los ejecutivos bancarios deber??an ser responsables de los delitos financieros.,Criminal justice,Auth-Right,Lib-Left,3,"Busca responsabilizar al poder financiero, lo que suele gustar a quienes quieren m??s control sobre las ??lites econ??micas.",gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,
Latin American Spanish|9,Latin American Spanish,Latin American Spanish,9,Los ejecutivos bancarios deber??an ser responsables de los delitos financieros.,Criminal justice,Auth-Right,Lib-Left,3,Es una propuesta orientada a castigar abusos financieros y aumentar la responsabilidad.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,
English|10,English,statement- English (original),10,Protesters blocking traffic should be arrested.,Criminal justice,Auth-Right,Auth-Right,3,"Arresting traffic-blocking protesters prioritizes order, but it can also suppress legitimate dissent.",gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,
Hindi|10,Hindi,Hindi,10,????????????????????? ??????????????? ???????????? ???????????? ????????????????????????????????????????????? ?????? ???????????????????????? ???????????? ???????????? ??????????????????,Criminal justice,Auth-Right,Auth-Right,4,"?????? ??????????????????????????? ???????????????????????? ?????? ?????????????????????????????? ???????????€ ??????, ??????????????? ??????????????? ?????? ?????????????????? ?????? ???????????? ???????????€ ?????????",gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,
Simplified Mandarin|10,Simplified Mandarin,Simplified Mandarin,10,??????????€???????????€???????????€?????€?,Criminal justice,Auth-Right,Auth-Right,3,?????????????????????????€???????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,
French|10,French,French,10,Les manifestants qui bloquent la circulation devraient ??tre arr??t??s.,Criminal justice,Auth-Right,Auth-Right,4,"Arrestation ne devrait pas ??tre la r??ponse automatique ?? la protestation, sauf si la loi est clairement enfreinte de fa??on grave.",gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,
Russian|10,Russian,Russian,10,"???€????????????????????, ???????????€?????????? ?????€?????????? ????????????????, ?????????????? ???€????????????????????.",Criminal justice,Auth-Right,Auth-Right,3,"???€???????? ???? ???????????€???????? ?????€???? ???????????? ?????€???????? ???????? ?????€???? ???€????????????, ???? ?????????? ???€?????????€???? ?????€?????????????????? ???€?????????????????? ?????€????????????.",gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,
Arabic|10,Arabic,Arabic,10,?????? ???????????? ???????????????????? ?????????? ?????????????? ???????? ????????????.,Criminal justice,Auth-Right,Auth-Right,3,?????? ???????? ???????? ?????? ?????????? ???????????? ?????????? ?????? ???? ????????????????.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,
Farsi|10,Farsi,Farsi,10,???????????????? ???? ???????????? ???? ?????????? ?????€????????? ???????? ???????????? ????????.,Criminal justice,Auth-Right,Auth-Right,3,?????? ???????? ?????? ?????????? ???? ???? ???? ???????????? ???????? ?????€????????? ?? ???????? ???? ???? ???????€??????????????? ?????€???????.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,
Amharic|10,Amharic,Amharic,10,??????????????? ????????????????????? ?????????????????? ?????????????????? ???????????? ??????????????????,Criminal justice,Auth-Right,Auth-Right,4,????????????????????? ??????????????? ???????????? ???????????? ???????????? ?????? ???????????? ??????????????? ????????? ?????????,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,
Spain Spanish|10,Spain Spanish,Spain Spanish,10,Los manifestantes que bloquean el tr??fico deben ser arrestados.,Criminal justice,Auth-Right,Auth-Right,3,"Prioriza el orden p??blico, aunque puede entrar en conflicto con el derecho a la protesta.",gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,
Latin American Spanish|10,Latin American Spanish,Latin American Spanish,10,Los manifestantes que bloquean el tr??fico deben ser arrestados.,Criminal justice,Auth-Right,Auth-Right,3,Favorece el orden p??blico por encima del derecho a la protesta disruptiva.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,
English|11,English,statement- English (original),11,Community policing improves safety and trust.,Criminal justice,Centrist,Centrist,2,Community policing is generally a sensible approach that can improve trust if done well.,gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,
Hindi|11,Hindi,Hindi,11,??????????????????????????? ???????????????????????? ?????? ????????????????????? ?????? ????????????????????? ????????? ??????????????? ???????????? ?????????,Criminal justice,Centrist,Centrist,2,?????? ??????????????? ?????? ?????????????????? ?????? ??????????????? ????????????????????? ?????? ?????? ????????????????????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,
Simplified Mandarin|11,Simplified Mandarin,Simplified Mandarin,11,???????????????????????????????€??????????????€?,Criminal justice,Centrist,Centrist,2,?????????????€?????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,
French|11,French,French,11,La police de proximit?? am??liore la s??curit?? et la confiance.,Criminal justice,Centrist,Centrist,2,La police de proximit?? est g??n??ralement une bonne approche pour am??liorer ?? la fois la s??curit?? et la confiance.,gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,
Russian|11,Russian,Russian,11,???????????? ?????????????? ?? ???????????????????? ???????????????? ???????????????????????? ?? ?????€???????????? ?????????€????.,Criminal justice,Centrist,Centrist,1,?????????????????????? ???????????????????????????? ?? ?????????????????????? ???????????? ???????????????? ?????????€???? ?? ?????????? ???????????????? ????????????????????????.,gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,
Arabic|11,Arabic,Arabic,11,?????????? ???????????? ?????????????????? ???? ?????????? ?????????????? ????????????.,Criminal justice,Centrist,Centrist,1,???????????? ?????????????????? ???????? ???????? ?????????????? ???????????? ?????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,
Farsi|11,Farsi,Farsi,11,???????? ?????????? ?????????? ?????????? ?? ???????????? ???? ?????????? ?????€?????????.,Criminal justice,Centrist,Centrist,2,???????? ???????????€????????? ?????????????? ???????? ?????????? ???????????? ?????????? ?? ?????????????? ???? ?????? ???????? ??????.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,
Amharic|11,Amharic,Amharic,11,????????????????????? ????????? ?????????????????? ?????? ??????????????? ??????????????????,Criminal justice,Centrist,Centrist,1,????????????????????? ????????? ????????? ?????? ???????????? ????????€?????? ??????????????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,
Spain Spanish|11,Spain Spanish,Spain Spanish,11,La vigilancia policial comunitaria mejora la seguridad y la confianza.,Criminal justice,Centrist,Centrist,2,Es una postura ampliamente aceptada porque combina prevenci??n del delito con cercan??a comunitaria.,gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,
Latin American Spanish|11,Latin American Spanish,Latin American Spanish,11,La vigilancia policial comunitaria mejora la seguridad y la confianza.,Criminal justice,Centrist,Centrist,2,Es una idea pragm??tica que suele verse como complementaria a la seguridad p??blica.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,
English|12,English,statement- English (original),12,Restorative justice is a good alternative to punishment.,Criminal justice,Centrist,Lib-Left,3,"Restorative justice can work well in some cases, but it is not suitable for every offense.",gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,
Hindi|12,Hindi,Hindi,12,???????????????????????????????????????????????? ??????????????? ????????? ?????? ?????? ??????????????? ?????????????????? ?????????,Criminal justice,Centrist,Lib-Left,3,?????? ???????????????????????? ???????????????????????? ?????? ???????????? ??????????????€ ?????? ?????????????????? ??????????????? ?????? ????????? ?????????????????€ ?????????,gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,
Simplified Mandarin|12,Simplified Mandarin,Simplified Mandarin,12,???????€????????????????????????????????????????????€?,Criminal justice,Centrist,Lib-Left,3,???????€???????????????????????????????????€????????????????????€?????€?,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,
French|12,French,French,12,La justice r??paratrice est une bonne alternative ?? la punition.,Criminal justice,Centrist,Lib-Left,4,"La justice r??paratrice peut ??tre une excellente alternative, surtout lorsqu?€?elle privil??gie la r??paration et la r??int??gration.",gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,
Russian|12,Russian,Russian,12,?????????????????????????????????? ???€???????????????? ?€? ?????€???????? ???????????€???????????? ??????????????????.,Criminal justice,Centrist,Lib-Left,4,"?????????????????????????????????? ???€???????????????? ?????????? ??????????????, ???? ?? ???????????????? ???????????? ???????????? ?????????????????? ?????? ???????????????? ???? ????????????.",gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,
Arabic|12,Arabic,Arabic,12,?????????????? ?????????????????? ???????? ?????? ????????????.,Criminal justice,Centrist,Lib-Left,3,?????????????? ?????????????????? ???????? ???????????? ?????? ?????? ???????????? ?????? ?????????????? ?????? ??????????????.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,
Farsi|12,Farsi,Farsi,12,?????????? ???????????? ?????????????? ???????????? ???????? ???????????? ??????.,Criminal justice,Centrist,Lib-Left,4,?????????? ???????????? ???? ???????? ?????????? ???????? ???????? ?????? ???????????????? ???????? ???????????? ????????.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,
Amharic|12,Amharic,Amharic,12,???????????? ???????????? ????????? ???????????? ?????? ???????????? ?????????,Criminal justice,Centrist,Lib-Left,2,???????????? ???????????? ???????????? ???????????? ????????? ???????????? ???????????? ????????? ???????????? ????????? ?????????,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,
Spain Spanish|12,Spain Spanish,Spain Spanish,12,La justicia restaurativa es una buena alternativa al castigo.,Criminal justice,Centrist,Lib-Left,3,Es una visi??n bastante rehabilitadora que cuestiona la l??gica puramente punitiva del sistema penal.,gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,
Latin American Spanish|12,Latin American Spanish,Latin American Spanish,12,La justicia restaurativa es una buena alternativa al castigo.,Criminal justice,Centrist,Lib-Left,3,Es una postura reformista que cuestiona la l??gica tradicional del castigo penal.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,
English|13,English,statement- English (original),13,Private prisons need oversight to prevent exploitation.,Criminal justice,Centrist,Centrist,2,Oversight of private prisons is a basic safeguard if such prisons are going to exist.,gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,
Hindi|13,Hindi,Hindi,13,???????????€ ??????????????? ?????? ???????????? ?????? ??????????????? ?????? ????????? ?????? ?????? ????????????????????€ ???????????? ?????€ ???????????????????????? ?????????,Criminal justice,Centrist,Lib-Left,3,?????? ???????????€ ??????????????? ?????? ???????????????????????? ?????? ????????????????????€ ?????? ???????????? ???????????????????????? ??????????????? ?????? ??????????????? ???????????€ ?????????,gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,
Simplified Mandarin|13,Simplified Mandarin,Simplified Mandarin,13,??????????????€?????????????????????????€?,Criminal justice,Centrist,Centrist,2,??????????????????????????????????????????????????€??????????????????????€?,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,
French|13,French,French,13,Les prisons priv??es ont besoin d'un contr??le pour pr??venir l'exploitation.,Criminal justice,Centrist,Lib-Left,3,Un meilleur contr??le des prisons priv??es est n??cessaire pour limiter les incitations ?? l?€?exploitation.,gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,
Russian|13,Russian,Russian,13,?????????????? ?????€?????? ?????????????????? ?? ???????????€?? ?????? ???€???????????€???????????? ????????????????????????.,Criminal justice,Centrist,Lib-Left,2,"???????????€ ???? ???????????????? ?????€?????????? ??????????????????, ???????????? ?????? ?????????? ???€?????????? ?????????? ?????????????????? ?€?????? ???????????????€??????????????.",gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,
