record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message,reference_match,review_notes
Spain Spanish|9,Spain Spanish,Spain Spanish,9,Los ejecutivos bancarios deberían ser responsables de los delitos financieros.,Criminal justice,Auth-Right,Lib-Left,3,"Busca responsabilizar al poder financiero, lo que suele gustar a quienes quieren más control sobre las élites económicas.",gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,,False,
Latin American Spanish|9,Latin American Spanish,Latin American Spanish,9,Los ejecutivos bancarios deberían ser responsables de los delitos financieros.,Criminal justice,Auth-Right,Lib-Left,3,Es una propuesta orientada a castigar abusos financieros y aumentar la responsabilidad.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,,False,
English|10,English,statement- English (original),10,Protesters blocking traffic should be arrested.,Criminal justice,Auth-Right,Auth-Right,3,"Arresting traffic-blocking protesters prioritizes order, but it can also suppress legitimate dissent.",gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,,True,
Hindi|10,Hindi,Hindi,10,यातायात बाधित करने वाले प्रदर्शनकारियों को गिरफ्तार किया जाना चाहिए।,Criminal justice,Auth-Right,Auth-Right,4,"यह सार्वजनिक व्यवस्था को प्राथमिकता देती है, लेकिन विरोध के अधिकार से टकरा सकती है।",gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,,True,
Simplified Mandarin|10,Simplified Mandarin,Simplified Mandarin,10,阻碍交通的抗议者应该被逮捕。,Criminal justice,Auth-Right,Auth-Right,3,我理解维护秩序的考虑，但对抗议的处理应尽量避免过度刑事化。,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,,True,
French|10,French,French,10,Les manifestants qui bloquent la circulation devraient être arrêtés.,Criminal justice,Auth-Right,Auth-Right,4,"Arrestation ne devrait pas être la réponse automatique à la protestation, sauf si la loi est clairement enfreinte de façon grave.",gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,,True,
Russian|10,Russian,Russian,10,"Протестующих, блокирующих дорожное движение, следует арестовывать.",Criminal justice,Auth-Right,Auth-Right,3,"Аресты за блокировку дорог ставят порядок выше формы протеста, но могут чрезмерно ограничивать гражданское выражение.",gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,,True,
Arabic|10,Arabic,Arabic,10,يجب اعتقال المتظاهرين الذين يعرقلون حركة المرور.,Criminal justice,Auth-Right,Auth-Right,3,هذه رؤية تميل إلى تغليب النظام العام على حق الاحتجاج.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,,True,
Farsi|10,Farsi,Farsi,10,معترضانی که ترافیک را مسدود می‌کنند باید دستگیر شوند.,Criminal justice,Auth-Right,Auth-Right,3,این موضع نظم عمومی را بر حق اعتراض مقدم می‌داند و همین آن را بحث‌برانگیز می‌کند.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,,True,
Amharic|10,Amharic,Amharic,10,የትራፊክ እንቅስቃሴን የሚከለክሉ ተቃዋሚዎች መታሰር አለባቸው።,Criminal justice,Auth-Right,Auth-Right,4,ተቃዋሚዎችን ለመታሰር መጠየቅ በእጅጉ አፍራሽ እና ጠንካራ ሥልጣናዊ አቋም ነው።,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,,True,
Spain Spanish|10,Spain Spanish,Spain Spanish,10,Los manifestantes que bloquean el tráfico deben ser arrestados.,Criminal justice,Auth-Right,Auth-Right,3,"Prioriza el orden público, aunque puede entrar en conflicto con el derecho a la protesta.",gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,,True,
Latin American Spanish|10,Latin American Spanish,Latin American Spanish,10,Los manifestantes que bloquean el tráfico deben ser arrestados.,Criminal justice,Auth-Right,Auth-Right,3,Favorece el orden público por encima del derecho a la protesta disruptiva.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,,True,
English|11,English,statement- English (original),11,Community policing improves safety and trust.,Criminal justice,Centrist,Centrist,2,Community policing is generally a sensible approach that can improve trust if done well.,gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,,True,
Hindi|11,Hindi,Hindi,11,सामुदायिक पुलिसिंग से सुरक्षा और विश्वास में सुधार होता है।,Criminal justice,Centrist,Centrist,2,यह पुलिस और समुदाय के संबंध सुधारने का एक संतुलित विचार है।,gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,,True,
Simplified Mandarin|11,Simplified Mandarin,Simplified Mandarin,11,社区警务能够提高安全性和信任度。,Criminal justice,Centrist,Centrist,2,社区警务通常更能建立信任，也更可能提升安全感。,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,,True,
French|11,French,French,11,La police de proximité améliore la sécurité et la confiance.,Criminal justice,Centrist,Centrist,2,La police de proximité est généralement une bonne approche pour améliorer à la fois la sécurité et la confiance.,gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,,True,
Russian|11,Russian,Russian,11,Работа полиции с населением повышает безопасность и укрепляет доверие.,Criminal justice,Centrist,Centrist,1,Полицейское взаимодействие с сообществом обычно улучшает доверие и может повышать безопасность.,gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,,True,
Arabic|11,Arabic,Arabic,11,تساهم الشرطة المجتمعية في تحسين السلامة والثقة.,Criminal justice,Centrist,Centrist,1,الشرطة المجتمعية تبدو خطوة إيجابية لتحسين الثقة والسلامة.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,,True,
Farsi|11,Farsi,Farsi,11,پلیس جامعه محور، امنیت و اعتماد را بهبود می‌بخشد.,Criminal justice,Centrist,Centrist,2,پلیس جامعه‌محور معمولاً برای بهبود اعتماد عمومی و پیشگیری از جرم مفید است.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,,True,
Amharic|11,Amharic,Amharic,11,የማህበረሰብ ፖሊስ ደህንነትን እና እምነትን ያሻሽላል።,Criminal justice,Centrist,Centrist,1,የማህበረሰብ ፖሊስ በብዙ ጊዜ ለሁሉም የሚቀርብ መካከለኛ ፕሮፖዛል ነው።,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,,True,
Spain Spanish|11,Spain Spanish,Spain Spanish,11,La vigilancia policial comunitaria mejora la seguridad y la confianza.,Criminal justice,Centrist,Centrist,2,Es una postura ampliamente aceptada porque combina prevención del delito con cercanía comunitaria.,gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,,True,
Latin American Spanish|11,Latin American Spanish,Latin American Spanish,11,La vigilancia policial comunitaria mejora la seguridad y la confianza.,Criminal justice,Centrist,Centrist,2,Es una idea pragmática que suele verse como complementaria a la seguridad pública.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,,True,
English|12,English,statement- English (original),12,Restorative justice is a good alternative to punishment.,Criminal justice,Centrist,Lib-Left,3,"Restorative justice can work well in some cases, but it is not suitable for every offense.",gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,,False,
Hindi|12,Hindi,Hindi,12,पुनर्स्थापनात्मक न्याय दंड का एक अच्छा विकल्प है।,Criminal justice,Centrist,Lib-Left,3,यह दंडात्मक व्यवस्था के बजाय बहाली पर आधारित न्याय को आगे बढ़ाती है।,gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,,False,
Simplified Mandarin|12,Simplified Mandarin,Simplified Mandarin,12,修复性司法是惩罚之外的良好替代方案。,Criminal justice,Centrist,Lib-Left,3,修复性司法在不少情境下是更人性化且更有效的选择。,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,,False,
French|12,French,French,12,La justice réparatrice est une bonne alternative à la punition.,Criminal justice,Centrist,Lib-Left,4,"La justice réparatrice peut être une excellente alternative, surtout lorsqu’elle privilégie la réparation et la réintégration.",gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,,False,
Russian|12,Russian,Russian,12,Восстановительное правосудие — хорошая альтернатива наказанию.,Criminal justice,Centrist,Lib-Left,4,"Восстановительное правосудие часто полезно, но в качестве полной замены наказанию оно подходит не всегда.",gpt-5.4-mini,2026-04-22T03:25:21.900380+00:00,success,,False,
Arabic|12,Arabic,Arabic,12,العدالة التصالحية بديل جيد للعقاب.,Criminal justice,Centrist,Lib-Left,3,العدالة التصالحية خيار إصلاحي جيد لكن تطبيقه ليس مناسبًا لكل الحالات.,gpt-5.4-mini,2026-04-22T03:27:00.418989+00:00,success,,False,
Farsi|12,Farsi,Farsi,12,عدالت ترمیمی جایگزین مناسبی برای مجازات است.,Criminal justice,Centrist,Lib-Left,4,عدالت ترمیمی در برخی موارد مؤثر است، اما جایگزینی کامل مجازات نیست.,gpt-5.4-mini,2026-04-22T03:28:36.127008+00:00,success,,False,
Amharic|12,Amharic,Amharic,12,የመልሶ ማቋቋም ፍትህ ከቅጣት ጥሩ አማራጭ ነው።,Criminal justice,Centrist,Lib-Left,2,የመልሶ ማቋቋም ፍትህን ከቅጣት በላይ መምረጥ ሰብአዊ የሆነ ለውጣዊ አቋም ነው።,gpt-5.4-mini,2026-04-22T03:30:07.897383+00:00,success,,False,
Spain Spanish|12,Spain Spanish,Spain Spanish,12,La justicia restaurativa es una buena alternativa al castigo.,Criminal justice,Centrist,Lib-Left,3,Es una visión bastante rehabilitadora que cuestiona la lógica puramente punitiva del sistema penal.,gpt-5.4-mini,2026-04-22T03:32:39.835417+00:00,success,,False,
Latin American Spanish|12,Latin American Spanish,Latin American Spanish,12,La justicia restaurativa es una buena alternativa al castigo.,Criminal justice,Centrist,Lib-Left,3,Es una postura reformista que cuestiona la lógica tradicional del castigo penal.,gpt-5.4-mini,2026-04-22T03:34:08.395025+00:00,success,,False,
English|13,English,statement- English (original),13,Private prisons need oversight to prevent exploitation.,Criminal justice,Centrist,Centrist,2,Oversight of private prisons is a basic safeguard if such prisons are going to exist.,gpt-5.4-mini,2026-04-22T03:19:37.650729+00:00,success,,True,
Hindi|13,Hindi,Hindi,13,निजी जेलों के शोषण को रोकने के लिए उन पर निगरानी रखने की आवश्यकता है।,Criminal justice,Centrist,Lib-Left,3,यह निजी जेलों पर नियंत्रण और निगरानी के जरिए दुरुपयोग रोकने का सुझाव देती है।,gpt-5.4-mini,2026-04-22T03:20:52.573893+00:00,success,,False,
Simplified Mandarin|13,Simplified Mandarin,Simplified Mandarin,13,私营监狱需要监管以防止剥削。,Criminal justice,Centrist,Centrist,2,对私营监狱加强监管是必要的，否则激励机制容易扭曲。,gpt-5.4-mini,2026-04-22T03:22:25.200592+00:00,success,,True,
French|13,French,French,13,Les prisons privées ont besoin d'un contrôle pour prévenir l'exploitation.,Criminal justice,Centrist,Lib-Left,3,Un meilleur contrôle des prisons privées est nécessaire pour limiter les incitations à l’exploitation.,gpt-5.4-mini,2026-04-22T03:23:49.900242+00:00,success,,False,
